id_code,year,st,cnty,num_anglers,mode_fx,area_x,hrsf,ffdays2,cntrbtrs,sub_reg,wave,prim1,prim2,region,tot_cat_targ
1513719990419009,1999,12,87,4,5,4,5,2,1,7,2,8850060101,8850030601,FL_Keys,0
1513719990419013,1999,12,87,1,5,4,3.5,0,1,7,2,0,0,FL_Keys,0
1513719990421011,1999,12,87,2,7,4,3,40,1,7,2,8835290101,0,FL_Keys,0
1513719990421015,1999,12,87,2,7,4,5,15,1,7,2,8835290101,0,FL_Keys,0
1513719990424003,1999,12,87,2,5,3,7,20,1,7,2,8738020201,0,FL_Keys,0
1513719990424006,1999,12,87,2,5,3,6.5,1,1,7,2,8739010101,0,FL_Keys,0
1513719990425008,1999,12,87,2,5,3,5,0,1,7,2,8739010101,0,FL_Keys,0
2288319990411002,1999,12,87,2,7,3,4,1,1,7,2,NA,NA,FL_Keys,0
2288319990411003,1999,12,87,3,7,3,6,16,3,7,2,NA,NA,FL_Keys,3.977401129943503
2288319990411006,1999,12,87,1,7,3,7,30,1,7,2,NA,NA,FL_Keys,20
1507619990507013,1999,12,87,2,5,4,8.5,0,6,7,3,8835290101,0,FL_Keys,0.8641975308641975
1507619990513002,1999,12,87,2,7,3,8,3,1,7,3,8837010104,0,FL_Keys,0
1507619990517001,1999,12,87,2,5,4,3.5,0,2,7,3,0,0,FL_Keys,0
1510819990501001,1999,12,87,2,5,4,7,0,2,7,3,8835290101,8850030501,FL_Keys,0
1510819990501008,1999,12,87,2,5,4,6,0,2,7,3,0,0,FL_Keys,3.45679012345679
1510819990502001,1999,12,87,3,5,4,7,0,3,7,3,0,0,FL_Keys,0
1510819990502015,1999,12,87,2,5,4,8,0,2,7,3,0,0,FL_Keys,0
1510819990502017,1999,12,87,5,5,4,9,1,6,7,3,0,0,FL_Keys,0
1510819990509004,1999,12,87,2,7,3,2,5,1,7,3,0,0,FL_Keys,4
1510819990514022,1999,12,87,3,5,4,5.5,0,3,7,3,8835290101,8850030404,FL_Keys,0
1510819990516001,1999,12,87,2,5,4,5,0,2,7,3,8835290101,0,FL_Keys,12.962962962962962
1510819990516009,1999,12,87,2,5,4,8,0,1,7,3,8835290101,0,FL_Keys,0
1510819990516010,1999,12,87,1,5,4,3,30,6,7,3,8835290101,0,FL_Keys,28.925925925925924
1510819990522017,1999,12,87,5,5,4,3,10,5,7,3,8835290101,0,FL_Keys,0
1510819990603001,1999,12,87,1,5,4,4,0,1,7,3,8835360103,0,FL_Keys,0
1510819990609010,1999,12,87,2,5,4,6,0,2,7,3,8835360000,8835025000,FL_Keys,0
1510819990610001,1999,12,87,4,5,4,2,0,4,7,3,0,0,FL_Keys,0
1510819990610008,1999,12,87,5,5,4,2,0,1,7,3,0,0,FL_Keys,0
1510819990611005,1999,12,87,3,5,4,6,0,4,7,3,0,0,FL_Keys,0
1512319990501003,1999,12,87,4,5,4,3,2,1,7,3,0,0,FL_Keys,0
1512319990501001,1999,12,87,4,5,4,3,0,1,7,3,0,0,FL_Keys,2
1512319990501008,1999,12,87,6,5,4,6,0,1,7,3,0,0,FL_Keys,10
1512319990508003,1999,12,87,3,7,3,3,2,1,7,3,0,0,FL_Keys,0
1512319990523002,1999,12,87,2,5,4,5,0,1,7,3,0,0,FL_Keys,0
1512319990523006,1999,12,87,3,5,4,5.5,0,1,7,3,0,0,FL_Keys,0
1512319990523011,1999,12,87,3,5,4,6.5,0,1,7,3,0,0,FL_Keys,0
1512319990604002,1999,12,87,3,5,4,4,0,1,7,3,0,0,FL_Keys,8
1512319990604003,1999,12,87,3,5,4,4,0,1,7,3,0,0,FL_Keys,0
1512319990612009,1999,12,87,1,5,3,6,2,1,7,3,8738020201,0,FL_Keys,0
1512319990620008,1999,12,87,6,5,4,3,0,1,7,3,0,0,FL_Keys,0
1512319990620003,1999,12,87,6,5,4,3,0,1,7,3,0,0,FL_Keys,0
1512319990627004,1999,12,87,4,7,3,2,0,1,7,3,0,0,FL_Keys,0
1515519990519007,1999,12,87,2,5,4,2,4,1,7,3,0,0,FL_Keys,0
1515519990519017,1999,12,87,2,5,4,4,0,1,7,3,8835290101,0,FL_Keys,0
1515519990519022,1999,12,87,4,5,4,2.5,0,1,7,3,0,0,FL_Keys,0
1515519990528001,1999,12,87,3,5,4,5,0,2,7,3,8738020201,0,FL_Keys,0
1515519990530001,1999,12,87,6,5,4,4,2,4,7,3,0,0,FL_Keys,4.592592592592593
1515519990613002,1999,12,87,4,7,4,5,6,1,7,3,0,0,FL_Keys,0
1515519990615010,1999,12,87,3,5,4,6,1,3,7,3,8835360401,0,FL_Keys,25.925925925925924
1515519990622014,1999,12,87,4,5,4,5,0,4,7,3,0,0,FL_Keys,0
1515519990630003,1999,12,87,5,5,4,5,0,5,7,3,8835290101,0,FL_Keys,0
1515819990617012,1999,12,87,3,5,4,7.5,0,3,7,3,8835290101,0,FL_Keys,0
1515819990626001,1999,12,87,5,5,4,5,8,6,7,3,8835290101,0,FL_Keys,0
1515819990628001,1999,12,87,2,5,4,7,3,2,7,3,8835290101,0,FL_Keys,0
1507119990808001,1999,12,87,1,5,4,6.5,6,1,7,4,8835290101,0,FL_Keys,0
1507119990829001,1999,12,87,4,5,4,6,4,4,7,4,8835360401,0,FL_Keys,10.693467336683417
1507619990718001,1999,12,87,2,7,3,4,5,1,7,4,8835360102,0,FL_Keys,0
1510819990709002,1999,12,87,2,7,3,1,2,1,7,4,0,0,FL_Keys,0
1510819990709001,1999,12,87,2,7,3,1,2,1,7,4,0,0,FL_Keys,0
1510819990709003,1999,12,87,2,7,4,4,6,1,7,4,0,0,FL_Keys,0
1510819990709004,1999,12,87,2,7,4,4,0,1,7,4,0,0,FL_Keys,0
1510819990709005,1999,12,87,2,7,4,4.5,25,4,7,4,8835290101,0,FL_Keys,0
1510819990712001,1999,12,87,1,7,4,3,0,1,7,4,0,0,FL_Keys,0
1510819990712003,1999,12,87,2,7,4,1,2,1,7,4,0,0,FL_Keys,0
1510819990712005,1999,12,87,2,7,3,0.5,1,1,7,4,0,0,FL_Keys,0
1510819990712006,1999,12,87,2,7,4,6,2,2,7,4,0,0,FL_Keys,0
1510819990718010,1999,12,87,1,7,4,5,0,1,7,4,0,0,FL_Keys,10.950953678474114
1510819990719004,1999,12,87,3,7,3,6,0,1,7,4,0,0,FL_Keys,0
1510819990722001,1999,12,87,4,5,4,5,10,3,7,4,8835290101,0,FL_Keys,0
1510819990724003,1999,12,87,2,7,3,1.5,8,1,7,4,0,0,FL_Keys,0
1510819990724004,1999,12,87,2,7,3,1.5,8,1,7,4,0,0,FL_Keys,0
1510819990724010,1999,12,87,2,7,3,2,0,1,7,4,0,0,FL_Keys,0
1510819990725003,1999,12,87,2,7,4,1,0,2,7,4,0,0,FL_Keys,0
1510819990730002,1999,12,87,2,5,4,4.5,6,1,7,4,0,0,FL_Keys,0
1510819990730003,1999,12,87,1,5,4,4.5,0,1,7,4,0,0,FL_Keys,0
1510819990730008,1999,12,87,5,5,4,7,0,1,7,4,0,0,FL_Keys,0
1510819990730013,1999,12,87,5,5,4,6,1,6,7,4,8835290101,0,FL_Keys,0
1510819990807001,1999,12,87,1,7,3,7,10,1,7,4,0,0,FL_Keys,11
1510819990815001,1999,12,87,1,5,4,4,0,3,7,4,0,0,FL_Keys,7.1289782244556115
1510819990815003,1999,12,87,3,5,4,4.5,0,1,7,4,0,0,FL_Keys,0
1510819990820001,1999,12,87,6,5,3,6,0,6,7,4,0,0,FL_Keys,0
1510819990820007,1999,12,87,3,5,4,6,1,5,7,4,0,0,FL_Keys,0
1512319990710004,1999,12,87,2,5,3,4,0,1,7,4,8739010101,0,FL_Keys,0
1512319990724001,1999,12,87,1,5,3,3,0,1,7,4,8738020201,0,FL_Keys,0
1512319990724002,1999,12,87,1,5,3,6.5,0,1,7,4,8738020201,0,FL_Keys,0
1512319990724004,1999,12,87,5,5,4,6,0,1,7,4,0,0,FL_Keys,0
1512319990724005,1999,12,87,5,5,4,6,0,1,7,4,0,0,FL_Keys,0
1512319990724007,1999,12,87,5,5,4,6,0,1,7,4,0,0,FL_Keys,5
1512319990724006,1999,12,87,5,5,4,6,0,1,7,4,0,0,FL_Keys,0
1512319990725004,1999,12,87,2,5,4,4,15,1,7,4,0,0,FL_Keys,0
1512319990725008,1999,12,87,3,5,4,5,0,1,7,4,0,0,FL_Keys,0
1512319990805003,1999,12,87,4,7,4,4,5,1,7,4,0,0,FL_Keys,0
1515519990707006,1999,12,87,3,7,3,3,0,1,7,4,8837010104,0,FL_Keys,0
1515519990710005,1999,12,87,1,7,3,2,20,1,7,4,0,0,FL_Keys,0
1515519990710007,1999,12,87,2,5,3,8,16,1,7,4,8738020201,8835280902,FL_Keys,0
1515519990711001,1999,12,87,2,7,4,3,6,1,7,4,0,0,FL_Keys,20
1515519990711003,1999,12,87,2,7,3,1.5,4,1,7,4,8835360100,0,FL_Keys,2
1515519990717001,1999,12,87,3,7,3,3,2,1,7,4,0,0,FL_Keys,0
1515519990725001,1999,12,87,4,5,4,5,0,3,7,4,0,0,FL_Keys,0
1515519990725005,1999,12,87,2,5,4,3,4,1,7,4,0,0,FL_Keys,0
1515519990731006,1999,12,87,2,5,4,6,0,2,7,4,0,0,FL_Keys,0
1515519990808001,1999,12,87,4,5,4,5,3,4,7,4,8835290101,0,FL_Keys,0
1515519990816001,1999,12,87,1,5,4,8,0,1,7,4,0,0,FL_Keys,0.8911222780569514
1515519990816002,1999,12,87,2,5,4,4.5,5,2,7,4,0,0,FL_Keys,0
1515519990828001,1999,12,87,2,7,3,3,12,1,7,4,0,0,FL_Keys,0
1515519990829001,1999,12,87,2,7,3,3.5,13,1,7,4,0,0,FL_Keys,0
1515519990830001,1999,12,87,1,7,4,3,0,2,7,4,8835360103,0,FL_Keys,0
1515519990830002,1999,12,87,2,5,4,4.5,0,2,7,4,8835290101,0,FL_Keys,0
1515819990702001,1999,12,87,2,5,4,5.5,0,2,7,4,8835290101,0,FL_Keys,0
1515819990702003,1999,12,87,3,5,4,8,2,4,7,4,8835290101,0,FL_Keys,0
1515819990702006,1999,12,87,5,5,4,6,1,5,7,4,8835290101,0,FL_Keys,0
1515819990708003,1999,12,87,1,5,4,4,3,2,7,4,8835360401,0,FL_Keys,16.366834170854272
1515819990711001,1999,12,87,5,5,4,6,2,5,7,4,8835290101,0,FL_Keys,0
1515819990719001,1999,12,87,4,5,4,7,1,4,7,4,8835290101,0,FL_Keys,0
1515819990724002,1999,12,87,2,7,4,5,4,1,7,4,8835290101,8850030601,FL_Keys,24
1515819990725004,1999,12,87,2,5,4,6,6,2,7,4,8835290101,0,FL_Keys,0
1515819990801001,1999,12,87,4,5,4,5,1,4,7,4,8835290101,0,FL_Keys,0
1515819990801011,1999,12,87,3,5,4,4,0,4,7,4,8835290101,0,FL_Keys,0
1515819990804002,1999,12,87,2,7,3,2,0,1,7,4,8835360000,0,FL_Keys,0
1515819990804004,1999,12,87,2,7,3,2,0,1,7,4,8835360000,0,FL_Keys,0
1515819990811001,1999,12,87,1,5,3,3.5,7,1,7,4,0,0,FL_Keys,0
1515819990813007,1999,12,87,2,5,4,5,0,4,7,4,8835290101,0,FL_Keys,0
1515819990813009,1999,12,87,2,5,4,6,0,2,7,4,8835290101,8835360401,FL_Keys,15.149078726968174
1515819990814001,1999,12,87,5,5,4,8,1,3,7,4,8835290101,0,FL_Keys,0
1515819990815003,1999,12,87,4,7,3,6,0,1,7,4,0,0,FL_Keys,0
1515819990815001,1999,12,87,4,7,3,6,0,1,7,4,0,0,FL_Keys,0
1515819990815007,1999,12,87,3,7,3,3,0,1,7,4,0,0,FL_Keys,0
1515819990821001,1999,12,87,2,5,4,4,0,1,7,4,8835290101,0,FL_Keys,0
1515819990821003,1999,12,87,2,5,4,6,0,1,7,4,0,0,FL_Keys,0
1515819990821004,1999,12,87,2,5,4,6,0,1,7,4,0,0,FL_Keys,0.8911222780569514
1515819990821005,1999,12,87,2,5,4,7,1,5,7,4,8835290101,0,FL_Keys,0
1515819990824002,1999,12,87,2,7,3,1,0,1,7,4,0,0,FL_Keys,0
1507119991011002,1999,12,87,2,5,4,5,0,1,7,5,0,0,FL_Keys,0
1507119991011001,1999,12,87,2,5,4,5,0,1,7,5,0,0,FL_Keys,0
1507119991021001,1999,12,87,4,5,4,4,1,4,7,5,0,0,FL_Keys,0
1512319990904003,1999,12,87,5,5,4,2,2,4,7,5,0,0,FL_Keys,0
1512319990904008,1999,12,87,1,5,3,6,10,1,7,5,0,0,FL_Keys,0
1512319990904009,1999,12,87,1,5,3,4.5,0,1,7,5,0,0,FL_Keys,0
1512319990905004,1999,12,87,4,5,4,3.5,0,1,7,5,0,0,FL_Keys,0
1512319990905006,1999,12,87,2,5,4,3,0,1,7,5,0,0,FL_Keys,0
1512319990905005,1999,12,87,2,5,4,3,0,1,7,5,0,0,FL_Keys,0
1512319990905008,1999,12,87,2,5,4,4,0,1,7,5,0,0,FL_Keys,0
1512319990912003,1999,12,87,6,5,4,6.5,4,1,7,5,0,0,FL_Keys,0
1512319990924004,1999,12,87,2,5,4,4,0,1,7,5,0,0,FL_Keys,18
1512319990924006,1999,12,87,4,5,4,4,0,1,7,5,0,0,FL_Keys,0
1512319990924010,1999,12,87,4,5,4,6.5,0,1,7,5,0,0,FL_Keys,0
1512319991010001,1999,12,87,2,5,4,2,0,1,7,5,0,0,FL_Keys,0
1512319991010005,1999,12,87,3,5,4,3,0,1,7,5,0,0,FL_Keys,0
1512319991010003,1999,12,87,3,5,4,3,0,1,7,5,0,0,FL_Keys,0
1512319991010007,1999,12,87,2,5,4,4,0,1,7,5,0,0,FL_Keys,0
1512319991010012,1999,12,87,5,5,4,4,0,1,7,5,0,0,FL_Keys,0
1512319991021003,1999,12,87,4,5,4,6,5,1,7,5,0,0,FL_Keys,15
1512319991021004,1999,12,87,4,5,4,6,0,1,7,5,0,0,FL_Keys,0
1512319991021007,1999,12,87,3,5,4,4,0,1,7,5,0,0,FL_Keys,0
1512319991021011,1999,12,87,4,5,4,3.5,0,1,7,5,0,0,FL_Keys,0
1512319991022005,1999,12,87,6,5,4,4,0,1,7,5,0,0,FL_Keys,0
1512319991022006,1999,12,87,6,5,4,4,0,1,7,5,0,0,FL_Keys,11
1512319991022008,1999,12,87,3,5,4,4,2,1,7,5,0,0,FL_Keys,0
1512319991022007,1999,12,87,3,5,4,4,3,1,7,5,0,0,FL_Keys,0
1512319991024006,1999,12,87,5,5,4,4.5,0,1,7,5,0,0,FL_Keys,20
1512319991024007,1999,12,87,5,5,4,4.5,0,1,7,5,0,0,FL_Keys,0
1515519990904004,1999,12,87,2,5,4,8,2,2,7,5,0,0,FL_Keys,0
1515519990904006,1999,12,87,4,5,4,3,0,4,7,5,8835360401,0,FL_Keys,0
1515519990906001,1999,12,87,4,5,4,3,0,4,7,5,0,0,FL_Keys,2.7756714060031595
1515519990911004,1999,12,87,4,5,4,6.5,0,1,7,5,0,0,FL_Keys,0
1515519990911005,1999,12,87,2,5,4,6,0,1,7,5,0,0,FL_Keys,0
1515519990915001,1999,12,87,4,5,4,3,0,4,7,5,0,0,FL_Keys,0
1515519990915005,1999,12,87,6,5,4,2,0,6,7,5,0,0,FL_Keys,3.551342812006319
1515519990922001,1999,12,87,6,5,4,5,0,6,7,5,8835290101,0,FL_Keys,0
1515519990929001,1999,12,87,2,5,4,6,0,2,7,5,0,0,FL_Keys,8
1515519991001001,1999,12,87,5,5,4,5,0,5,7,5,0,0,FL_Keys,3.551342812006319
1515519991002001,1999,12,87,2,7,3,3,0,1,7,5,8837010104,0,FL_Keys,0
1515519991019001,1999,12,87,2,5,4,5,0,5,7,5,0,0,FL_Keys,1.7756714060031595
1515519991028002,1999,12,87,2,5,4,2.5,0,1,7,5,8850060101,0,FL_Keys,0
1515819990904001,1999,12,87,5,5,4,4,3,5,7,5,0,0,FL_Keys,0
1515819990906006,1999,12,87,5,5,4,6,0,5,7,5,0,0,FL_Keys,0
1515819990906011,1999,12,87,4,5,4,6,0,6,7,5,0,0,FL_Keys,0
1515819990918001,1999,12,87,4,5,4,7,7,4,7,5,0,0,FL_Keys,0
1515819990923001,1999,12,87,3,5,4,8,0,4,7,5,0,0,FL_Keys,0
1515819990923004,1999,12,87,4,5,4,7,0,3,7,5,0,0,FL_Keys,0
1515819990923007,1999,12,87,4,5,4,7,0,1,7,5,0,0,FL_Keys,0
1515819990925002,1999,12,87,3,5,4,7,1,1,7,5,8835290101,0,FL_Keys,0
1515819990925004,1999,12,87,4,5,4,7,0,4,7,5,0,0,FL_Keys,17.756714060031594
1515819990925008,1999,12,87,5,5,4,7,0,5,7,5,0,0,FL_Keys,7.990521327014218
1515819990925013,1999,12,87,2,5,4,7,1,4,7,5,0,0,FL_Keys,1.7756714060031595
1515819990929001,1999,12,87,3,5,4,2,0,3,7,5,0,0,FL_Keys,10.878357030015797
1515819991007001,1999,12,87,4,5,4,7,1,4,7,5,8835290101,0,FL_Keys,0
1515819991007009,1999,12,87,4,5,4,7,12,4,7,5,0,0,FL_Keys,7.990521327014218
1515819991019002,1999,12,87,2,5,4,6,2,1,7,5,0,0,FL_Keys,0
1515819991019003,1999,12,87,3,5,4,7,3,3,7,5,0,0,FL_Keys,35.51342812006319
1515819991019007,1999,12,87,4,5,4,7,0,1,7,5,0,0,FL_Keys,0
1515819991024001,1999,12,87,3,5,4,7,1,3,7,5,0,0,FL_Keys,0
1515819991024004,1999,12,87,5,5,4,7,1,5,7,5,0,0,FL_Keys,0
1515819991031001,1999,12,87,2,5,4,7,8,2,7,5,8850060101,0,FL_Keys,0
1515819991031003,1999,12,87,3,5,4,7,0,4,7,5,0,0,FL_Keys,0
1515819991031006,1999,12,87,1,5,4,7,3,1,7,5,0,0,FL_Keys,0
1507119991113003,1999,12,87,3,7,3,4,8,1,7,6,0,0,FL_Keys,0
1507119991121001,1999,12,87,2,5,4,6,2,2,7,6,0,0,FL_Keys,0
1507719991227001,1999,12,87,3,7,3,3,1,1,7,6,0,0,FL_Keys,0
1507719991227005,1999,12,87,2,7,3,3,3,1,7,6,8835020500,0,FL_Keys,0
1507719991227006,1999,12,87,3,7,3,4.5,10,3,7,6,8835360401,0,FL_Keys,0
1507719991227010,1999,12,87,2,7,3,3,3,1,7,6,0,0,FL_Keys,12
1507719991227012,1999,12,87,4,7,3,5.5,3,1,7,6,0,0,FL_Keys,0
1507719991227013,1999,12,87,4,7,3,5.5,3,1,7,6,0,0,FL_Keys,0
1507719991227015,1999,12,87,3,7,3,5,4,1,7,6,0,0,FL_Keys,0
1507719991227018,1999,12,87,2,7,3,6,4,2,7,6,8835360401,0,FL_Keys,1
1507719991228002,1999,12,87,2,5,3,2,0,1,7,6,8850030502,0,FL_Keys,0
1507719991228004,1999,12,87,2,5,3,2,20,1,7,6,8850030502,0,FL_Keys,0
1507719991228006,1999,12,87,5,5,4,7.5,0,1,7,6,0,0,FL_Keys,0
1507719991228005,1999,12,87,5,5,4,7.5,0,1,7,6,0,0,FL_Keys,0.9163636363636364
1507719991228008,1999,12,87,5,5,4,7.5,0,1,7,6,0,0,FL_Keys,0
1507719991228010,1999,12,87,3,5,4,8,0,3,7,6,0,0,FL_Keys,7.498181818181818
1507719991229001,1999,12,87,6,5,4,6,0,6,7,6,0,0,FL_Keys,0
1507719991229007,1999,12,87,5,5,4,6,0,5,7,6,0,0,FL_Keys,0
1507719991229012,1999,12,87,4,5,4,7,0,1,7,6,0,0,FL_Keys,0
1507719991229013,1999,12,87,4,5,4,7,0,1,7,6,0,0,FL_Keys,0
1507719991229015,1999,12,87,4,5,4,7,0,1,7,6,0,0,FL_Keys,0
1507719991230004,1999,12,87,4,5,4,4,0,1,7,6,0,0,FL_Keys,7.916363636363636
1510619991220003,1999,12,87,3,5,3,5,0,3,7,6,8850030501,0,FL_Keys,0
1510619991223008,1999,12,87,3,5,3,8,0,1,7,6,8850030501,0,FL_Keys,0
1510619991223009,1999,12,87,4,5,4,8,0,4,7,6,8835290101,0,FL_Keys,0
1512319991111004,1999,12,87,4,5,4,4,0,1,7,6,0,0,FL_Keys,0
1512319991111006,1999,12,87,5,5,4,4.5,0,1,7,6,0,0,FL_Keys,0
1512319991111007,1999,12,87,5,5,4,4.5,0,1,7,6,0,0,FL_Keys,0
1512319991113003,1999,12,87,4,5,4,6,0,1,7,6,0,0,FL_Keys,4
1512319991113004,1999,12,87,4,5,4,6,3,1,7,6,0,0,FL_Keys,0
1512319991113009,1999,12,87,5,5,4,6,0,1,7,6,0,0,FL_Keys,0
1512319991119002,1999,12,87,2,5,4,7,0,1,7,6,0,0,FL_Keys,0
1512319991121002,1999,12,87,3,5,4,4,0,1,7,6,0,0,FL_Keys,0
1512319991121007,1999,12,87,3,5,4,5,0,1,7,6,0,0,FL_Keys,0
1512319991127006,1999,12,87,4,5,4,6.5,4,1,7,6,0,0,FL_Keys,0
1512319991127004,1999,12,87,4,5,4,6.5,0,1,7,6,0,0,FL_Keys,0
1512319991202003,1999,12,87,4,5,4,3.5,0,1,7,6,0,0,FL_Keys,0
1512319991202005,1999,12,87,4,5,4,4,0,1,7,6,0,0,FL_Keys,0
1512319991204006,1999,12,87,4,5,4,4,0,1,7,6,0,0,FL_Keys,0
1512319991205001,1999,12,87,3,5,4,2.5,1,1,7,6,0,0,FL_Keys,0
1512319991205003,1999,12,87,3,5,4,2.5,3,1,7,6,0,0,FL_Keys,0
1512319991205009,1999,12,87,6,5,4,3.5,0,1,7,6,0,0,FL_Keys,0
1512319991205010,1999,12,87,2,5,4,3,0,1,7,6,0,0,FL_Keys,0
1512319991211002,1999,12,87,4,5,4,3,0,1,7,6,0,0,FL_Keys,0
1512319991211003,1999,12,87,4,5,4,3,0,1,7,6,0,0,FL_Keys,16
1512319991211004,1999,12,87,4,5,4,3,0,1,7,6,0,0,FL_Keys,0
1512319991211007,1999,12,87,3,5,4,3,0,1,7,6,0,0,FL_Keys,0
1512319991211006,1999,12,87,3,5,4,3,0,1,7,6,0,0,FL_Keys,0
1512319991211009,1999,12,87,2,5,3,4,0,1,7,6,0,0,FL_Keys,0
1512319991212001,1999,12,87,2,5,3,4.5,0,1,7,6,0,0,FL_Keys,0
1512319991212004,1999,12,87,2,5,3,5,4,1,7,6,0,0,FL_Keys,0
1512319991220009,1999,12,87,4,5,4,6.5,0,1,7,6,0,0,FL_Keys,0
1512319991229002,1999,12,87,4,5,4,3,0,1,7,6,0,0,FL_Keys,0
1512319991229003,1999,12,87,4,5,4,3,0,1,7,6,0,0,FL_Keys,0
1512319991229006,1999,12,87,2,5,4,2.5,0,1,7,6,0,0,FL_Keys,0
1512319991229005,1999,12,87,2,5,4,2.5,0,1,7,6,0,0,FL_Keys,0
1512319991229011,1999,12,87,4,5,4,7,0,1,7,6,0,0,FL_Keys,0
1512319991229008,1999,12,87,4,5,4,7,7,1,7,6,0,0,FL_Keys,0
1512319991230005,1999,12,87,5,5,4,2,0,1,7,6,0,0,FL_Keys,0
1512319991230007,1999,12,87,4,5,3,3,0,1,7,6,0,0,FL_Keys,0
1512319991230010,1999,12,87,2,5,3,3,0,1,7,6,0,0,FL_Keys,0
1515519991102001,1999,12,87,2,5,4,7,2,1,7,6,8850060101,0,FL_Keys,0
1515519991102009,1999,12,87,2,5,4,3,0,1,7,6,8850060101,0,FL_Keys,0
1515519991103001,1999,12,87,2,5,4,7,20,3,7,6,8850030501,8835360401,FL_Keys,32.07272727272727
1515519991103003,1999,12,87,2,5,4,6.5,11,2,7,6,0,0,FL_Keys,0
1515519991103005,1999,12,87,4,5,4,6,0,4,7,6,0,0,FL_Keys,11.912727272727272
1515519991109001,1999,12,87,3,5,4,3,0,1,7,6,8850060101,0,FL_Keys,0
1515519991113001,1999,12,87,3,5,4,6,2,5,7,6,0,0,FL_Keys,57.730909090909094
1515519991113004,1999,12,87,4,5,4,4,2,4,7,6,8850030404,0,FL_Keys,1.8327272727272728
1515519991113008,1999,12,87,5,5,4,5,2,5,7,6,8850060101,8835360401,FL_Keys,9.581818181818182
1515519991116001,1999,12,87,4,5,4,6,0,4,7,6,8850060101,8835360401,FL_Keys,22.90909090909091
1515519991117003,1999,12,87,3,5,4,6,1,3,7,6,0,0,FL_Keys,20.16
1515519991117006,1999,12,87,3,5,4,6.5,6,3,7,6,8850060101,0,FL_Keys,0.9163636363636364
1515519991120001,1999,12,87,3,5,4,7,0,3,7,6,8850060101,0,FL_Keys,0
1515519991120004,1999,12,87,2,5,4,4,0,1,7,6,0,0,FL_Keys,0
1515519991123003,1999,12,87,2,5,4,8,5,2,7,6,0,0,FL_Keys,0
1515519991127001,1999,12,87,3,5,4,3,0,3,7,6,0,0,FL_Keys,0
1515519991128001,1999,12,87,3,5,4,4.5,0,3,7,6,0,0,FL_Keys,0
1515519991128004,1999,12,87,4,5,4,6,0,3,7,6,0,0,FL_Keys,0
1515519991129001,1999,12,87,3,5,4,6,0,3,7,6,0,0,FL_Keys,24.327272727272728
1515519991129004,1999,12,87,4,5,4,4.5,0,4,7,6,0,0,FL_Keys,2
1515519991129008,1999,12,87,3,5,4,8,15,5,7,6,8850060101,8850030601,FL_Keys,0
1515519991201001,1999,12,87,2,5,4,7,0,2,7,6,0,0,FL_Keys,21.745454545454546
1515519991211001,1999,12,87,4,5,4,8,0,4,7,6,8850060101,0,FL_Keys,0
1515519991222001,1999,12,87,5,5,4,6,0,5,7,6,8850030501,0,FL_Keys,0
1515519991222010,1999,12,87,2,5,4,4,0,1,7,6,0,0,FL_Keys,0
1515519991227001,1999,12,87,4,5,4,7,0,4,7,6,8850030501,0,FL_Keys,0
1515519991227005,1999,12,87,3,5,4,7,0,3,7,6,0,0,FL_Keys,0
1515519991227008,1999,12,87,2,5,4,8.5,0,2,7,6,8850060101,0,FL_Keys,0
1515519991227010,1999,12,87,4,5,4,6,0,4,7,6,0,0,FL_Keys,0
1515519991228001,1999,12,87,2,5,4,6,1,2,7,6,0,0,FL_Keys,0
1515519991228003,1999,12,87,2,5,4,4,0,2,7,6,0,0,FL_Keys,0
1515519991230001,1999,12,87,4,5,4,8,1,4,7,6,0,0,FL_Keys,0
1515519991230005,1999,12,87,4,5,4,6,0,1,7,6,8850060101,0,FL_Keys,0
1515519991231001,1999,12,87,2,5,4,6.5,0,2,7,6,8850060101,0,FL_Keys,0
1515519991231003,1999,12,87,2,5,4,5.5,0,1,7,6,0,0,FL_Keys,0
1515819991103002,1999,12,87,3,5,4,7,2,1,7,6,0,0,FL_Keys,0
1515819991103003,1999,12,87,3,5,4,7,1,1,7,6,0,0,FL_Keys,0
1515819991106001,1999,12,87,2,5,4,6,0,1,7,6,0,0,FL_Keys,0
1515819991111001,1999,12,87,2,5,4,7,4,1,7,6,8850060101,0,FL_Keys,0.9163636363636364
1515819991111003,1999,12,87,4,5,4,7,3,1,7,6,8835290101,8850060101,FL_Keys,0
1515819991111005,1999,12,87,4,5,4,7,0,1,7,6,8835290101,8850060101,FL_Keys,0
1515819991111006,1999,12,87,4,5,4,7,0,1,7,6,8835290101,8850060101,FL_Keys,0
1515819991120001,1999,12,87,2,5,3,7,1,2,7,6,8835010105,8835440901,FL_Keys,0
1515819991121001,1999,12,87,2,5,4,7,0,2,7,6,0,0,FL_Keys,0
1515819991121003,1999,12,87,5,5,4,8,5,5,7,6,0,0,FL_Keys,0
1515819991127001,1999,12,87,4,5,4,7,0,6,7,6,0,0,FL_Keys,10.996363636363636
1515819991127005,1999,12,87,4,5,4,7,7,4,7,6,8835360000,8850030404,FL_Keys,0
1515819991128001,1999,12,87,4,5,4,5,0,6,7,6,8850060101,0,FL_Keys,0
1515819991128006,1999,12,87,2,5,4,6,0,1,7,6,0,0,FL_Keys,0
1515819991128007,1999,12,87,4,5,4,8,0,4,7,6,0,0,FL_Keys,8.247272727272728
